127.0.0.1 - - [30/Sep/2015:02:26:30 -0400] "GET /bodgeit/contact.jsp HTTP/1.1" 200 2421
127.0.0.1 - - [30/Sep/2015:02:26:30 -0400] "GET /bodgeit/logout.jsp HTTP/1.1" 200 1966
127.0.0.1 - - [30/Sep/2015:02:26:30 -0400] "GET /bodgeit/login.jsp HTTP/1.1" 200 2470
127.0.0.1 - - [30/Sep/2015:02:26:30 -0400] "GET /bodgeit/basket.jsp HTTP/1.1" 200 2698
127.0.0.1 - - [30/Sep/2015:02:26:30 -0400] "GET /bodgeit/search.jsp HTTP/1.1" 200 2224
127.0.0.1 - - [30/Sep/2015:02:26:30 -0400] "GET /bodgeit/product.jsp?typeid=6 HTTP/1.1" 200 2794
127.0.0.1 - - [30/Sep/2015:02:26:30 -0400] "GET /bodgeit/product.jsp?typeid=5 HTTP/1.1" 200 2873
127.0.0.1 - - [30/Sep/2015:02:26:30 -0400] "GET /bodgeit/product.jsp?typeid=3 HTTP/1.1" 200 3364
127.0.0.1 - - [30/Sep/2015:02:26:30 -0400] "GET /bodgeit/product.jsp?typeid=2 HTTP/1.1" 200 3002
127.0.0.1 - - [30/Sep/2015:02:26:30 -0400] "GET /bodgeit/product.jsp?typeid=7 HTTP/1.1" 200 2929
127.0.0.1 - - [30/Sep/2015:02:26:30 -0400] "GET /bodgeit/product.jsp?typeid=4 HTTP/1.1" 200 3042
127.0.0.1 - - [30/Sep/2015:02:26:30 -0400] "GET /bodgeit/product.jsp?typeid=1 HTTP/1.1" 200 2784
127.0.0.1 - - [30/Sep/2015:02:26:30 -0400] "GET /bodgeit/product.jsp?prodid=1 HTTP/1.1" 200 3443
127.0.0.1 - - [30/Sep/2015:02:26:30 -0400] "GET /bodgeit/ HTTP/1.1" 200 3220
127.0.0.1 - - [30/Sep/2015:02:26:30 -0400] "GET /bodgeit/product.jsp?prodid=12 HTTP/1.1" 200 3250
127.0.0.1 - - [30/Sep/2015:02:26:30 -0400] "GET /bodgeit/ HTTP/1.1" 200 3256
127.0.0.1 - - [30/Sep/2015:02:26:30 -0400] "GET /bodgeit/product.jsp?prodid=31 HTTP/1.1" 200 3545
127.0.0.1 - - [30/Sep/2015:02:26:30 -0400] "GET /bodgeit/product.jsp?prodid=15 HTTP/1.1" 200 3352
127.0.0.1 - - [30/Sep/2015:02:26:30 -0400] "GET /bodgeit/product.jsp?prodid=20 HTTP/1.1" 200 3464
127.0.0.1 - - [30/Sep/2015:02:26:30 -0400] "GET /bodgeit/product.jsp?prodid=32 HTTP/1.1" 200 3461
127.0.0.1 - - [30/Sep/2015:02:26:30 -0400] "GET /bodgeit/product.jsp?prodid=21 HTTP/1.1" 200 3518
127.0.0.1 - - [30/Sep/2015:02:26:30 -0400] "GET /bodgeit/product.jsp?prodid=9 HTTP/1.1" 200 3550
127.0.0.1 - - [30/Sep/2015:02:26:30 -0400] "GET /bodgeit/product.jsp?prodid=25 HTTP/1.1" 200 3266
127.0.0.1 - - [30/Sep/2015:02:26:30 -0400] "GET /bodgeit/product.jsp?prodid=23 HTTP/1.1" 200 3535
127.0.0.1 - - [30/Sep/2015:02:26:30 -0400] "GET /bodgeit/product.jsp?prodid=6 HTTP/1.1" 200 3282
127.0.0.1 - - [30/Sep/2015:02:26:30 -0400] "GET /bodgeit/product.jsp?prodid=2 HTTP/1.1" 200 3348
127.0.0.1 - - [30/Sep/2015:02:26:30 -0400] "GET /bodgeit/product.jsp?prodid=3 HTTP/1.1" 200 3371
127.0.0.1 - - [30/Sep/2015:02:26:30 -0400] "GET /bodgeit/product.jsp?prodid=17 HTTP/1.1" 200 3291
127.0.0.1 - - [30/Sep/2015:02:26:30 -0400] "GET /bodgeit/product.jsp?prodid=18 HTTP/1.1" 200 3485
127.0.0.1 - - [30/Sep/2015:02:26:30 -0400] "GET /bodgeit/product.jsp?prodid=19 HTTP/1.1" 200 3409
127.0.0.1 - - [30/Sep/2015:02:26:30 -0400] "GET /bodgeit/product.jsp?prodid=29 HTTP/1.1" 200 3500
127.0.0.1 - - [30/Sep/2015:02:26:30 -0400] "GET /bodgeit/product.jsp?prodid=30 HTTP/1.1" 200 3492
127.0.0.1 - - [30/Sep/2015:02:26:30 -0400] "GET /bodgeit/product.jsp?prodid=4 HTTP/1.1" 200 3312
127.0.0.1 - - [30/Sep/2015:02:26:31 -0400] "GET /bodgeit/product.jsp?prodid=5 HTTP/1.1" 200 3336
127.0.0.1 - - [30/Sep/2015:02:26:31 -0400] "GET /bodgeit/product.jsp?prodid=7 HTTP/1.1" 200 3440
127.0.0.1 - - [30/Sep/2015:02:26:31 -0400] "GET /bodgeit/product.jsp?prodid=8 HTTP/1.1" 200 3385
127.0.0.1 - - [30/Sep/2015:02:26:31 -0400] "GET /bodgeit/product.jsp?prodid=10 HTTP/1.1" 200 3402
